GSM1014798_AFX_1_N1.CEL.gz,GSM1014799_AFX_1_N2.CEL.gz,GSM1014800_AFX_1_N3.CEL.gz,GSM1014801_AFX_1_N4.CEL.gz,GSM1014802_AFX_1_N5.CEL.gz,GSM1014803_AFX_1_T1.CEL.gz,GSM1014804_AFX_1_T2.CEL.gz,GSM1014805_AFX_1_T3.CEL.gz,GSM1014806_AFX_1_T4.CEL.gz,GSM1014807_AFX_1_T5.CEL.gz,GSM1014808_AFX_2_N1.CEL.gz,GSM1014809_AFX_2_N2.CEL.gz,GSM1014810_AFX_2_N3.CEL.gz,GSM1014811_AFX_2_N4.CEL.gz,GSM1014812_AFX_2_N5.CEL.gz,GSM1014813_AFX_2_T1.CEL.gz,GSM1014814_AFX_2_T2.CEL.gz,GSM1014815_AFX_2_T3.CEL.gz,GSM1014816_AFX_2_T4.CEL.gz,GSM1014817_AFX_2_T5.CEL.gz
3.431561,3.995797,3.628978,3.8207515,3.775444,3.443644,3.3443825,3.7645625,3.988869,3.3683755,3.587503,3.920857,3.419504,3.8124445,3.9194385,3.3486365,3.416313,3.650141,4.208795,3.4536215
3.783591,3.8501645,3.918155,3.9729275,4.000009,4.038106,3.8371195,3.818256,3.864895,3.8741825,3.713332,4.145801,3.9697975,3.706774,3.766427,3.8704745,3.7443775,3.7091345,3.7748035,4.006599
4.901115333,4.945474667,5.042872,4.971516667,5.15824,5.270982333,5.039877333,5.018630333,5.193521,5.331767333,4.970538667,5.007482,4.94246,4.934260667,5.194323,5.070953333,4.926164667,4.969382333,5.164131333,5.257653667
6.268542,5.9180875,6.727454,6.2339525,6.1384735,6.213328,5.790166,5.660842,5.484595,5.4062635,6.3843955,5.813303,6.8430145,6.509214,6.3702295,6.122816,5.748592,5.746426,5.5414345,5.319513
2.84041,2.9533074,2.6346844,2.763713,2.877021,2.8560166,2.7253676,2.5676166,2.6936178,2.832779,2.701834,2.7883174,2.6286516,2.5909062,2.9177484,2.724014,2.6037022,2.5927334,2.5508368,2.6204616
8.949703,8.530915,8.770465,8.610718,8.725703,8.825461,8.746893,9.110634,8.511923,7.842878,8.981169,8.53584,8.774848,8.865911,8.920234,8.919084,8.745052,8.851072,8.539431,8.08062
4.538631,4.678856,4.587014,5.095547,4.900241,4.956732,4.991887,5.197708,5.57183,4.5349,4.942038,4.939249,4.667985,4.412672,4.400139,4.827041,5.244092,5.271345,5.296189,4.848765
6.241414,5.838929333,6.539583333,6.621913333,6.318168667,6.758721,7.286716333,6.970719,7.332708,7.319488667,5.844583667,5.650040333,6.208976667,6.648085,6.289770667,6.498930667,7.115808,6.704995333,7.293114,7.011149333
2.553193,2.5967195,2.6156775,2.71874,2.6276355,2.693556,2.583097,2.621349,2.6232965,2.5642025,2.4257025,2.6597185,2.7618615,2.6005645,2.710279,2.684931,2.352625,2.4772225,2.4666455,2.594067
5.31889775,5.337722,5.31774,4.97446025,5.10131275,5.26944575,4.952836,5.67681075,5.09669825,6.04261875,5.101619,5.2320795,5.21948025,5.300257,5.39847575,5.0806215,4.91187325,5.59536075,4.985469,6.3880215
4.870241333,4.958410333,4.872261667,4.94961,4.815816667,4.852930333,5.053442667,4.934991667,5.087986,5.021011333,4.995146333,5.085467,4.808465667,5.015334,4.678261,4.628830333,5.054174667,5.006546,5.024318333,4.843152
6.145582,6.618095,6.815465,6.420859,6.686094,6.58565,6.926889,7.914094,6.712826,7.887805,6.293877,6.330289,6.612612,6.810294,6.706082,6.451072,6.983499,7.709878,6.900087,7.827912
4.1043295,3.9715285,3.6020555,4.0981505,4.0908165,4.2601415,4.00929575,5.0294655,4.67987725,4.38856775,4.1784855,3.9095325,3.92044425,4.22040925,4.30681275,4.21290275,3.960864,5.27300725,4.738156,4.6185405
10.084251,9.960185,10.027089,10.160511,10.056785,9.870055,10.270973,10.013661,9.943894,9.500033,10.159583,10.179874,10.114824,10.107619,10.075897,10.128943,10.30233,10.186983,10.098507,9.724125
2.951858,3.025015,3.093473,2.973101,2.703949,3.817923,3.121951,3.532604,3.595447,3.535463,3.057982,3.111443,3.129596,3.007368,3.217937,3.580004,3.003678,3.546209,4.05804,3.37308
6.407039,6.096492,6.062754,6.117483,5.969276,6.473924,6.775207,6.294753,6.591024,4.550653,6.35118,6.123591,6.105045,6.244591,6.433215,6.684363,6.619928,6.458439,6.670042,5.359599
6.200042333,6.240597667,6.442239667,6.394582,5.776892,6.278024333,6.619643667,6.717178333,6.536135,6.927047,6.242300333,5.753014667,6.374259667,6.504315,6.004246,6.137164333,6.547011667,6.682445667,6.665805333,7.057187333
3.799808,3.375318,3.562268,3.900075,3.482216,3.218268,3.390497,3.219619,3.482216,3.757904,3.757904,3.513142,3.764835,3.880441,3.461781,4.335318,3.539162,3.949432,3.254425,3.726934
6.444295,6.54667,7.058797,7.061858,6.906688,7.436699,7.589246,7.556397,7.754604,8.466448,6.497577,6.732444,6.870747,6.991686,6.975153,7.548783,7.469204,7.594589,7.855167,8.788943
6.534145,6.002206,6.511854,6.433482,6.480009,6.495092,6.328319,6.594931,6.46388,6.367933,6.552403,6.301191,6.27195,6.510114,6.393862,6.602057,6.338437,6.522697,6.577086,6.356487
4.783294,4.8394945,4.6997695,5.0329215,5.021522,4.6942465,4.8289175,4.813998,5.375329,4.922067,4.638585,5.103371,4.9411825,5.1573315,4.6031865,4.7835355,4.94514,4.987671,5.078486,5.075441
3.086166,3.243614,2.966579,3.29777,3.236783,3.41761,2.829103,3.149525,3.03053,2.797563,3.174117,3.281387,3.081726,3.325459,3.137884,3.510192,3.04232,3.172536,3.289655,3.358309
6.1493315,6.669516,6.118767,6.191703,5.986894,6.325414,5.896561,6.346619,6.357404,6.092393,6.1029425,6.602598,6.1260105,6.37619,6.2932485,6.8171895,6.002637,6.495241,6.710134,6.1365885
4.655678,6.038971,4.07152,4.836246,4.744635,4.659035,4.247083,4.221895,4.174211,4.127197,4.998638,5.523165,4.58136,4.725544,4.733828,4.975333,4.16408,4.46041,4.799145,3.581563
7.199337,6.607022,7.366062,6.936842,7.403183,7.061924,6.826469,6.407326,5.988086,4.987048,7.112235,6.354478,7.33388,7.054069,7.504705,7.126931,6.897353,6.488493,6.228919,5.216561
4.002047,4.261908,4.209185,4.135586,4.152192,4.284957,4.056318,4.066265,3.969009,4.884362,3.751062,4.224444,4.165995,4.118188,3.647301,3.962491,4.082611,3.766643,3.790557,4.144282
4.6047345,5.057428,4.835428,4.6871805,4.902086,5.024191,5.54559,5.4830265,5.1801375,5.122451,4.483437,4.8609365,4.7796745,4.8094775,4.894609,5.304689,5.523788,5.4992825,5.022358,5.268453
9.441301,9.006488,9.620555,9.922739,9.838347,9.335716,8.877359,8.51119,8.085056,6.120735,9.52254,9.051509,9.684493,10.005636,9.974428,9.222031,8.88078,8.660326,8.333417,6.315032
4.152281667,4.332570667,4.274647,4.446175333,4.171742,4.051654333,4.289786333,4.030509667,4.340765333,4.368049,4.057021667,4.637716667,4.229120667,4.354512667,4.220584667,4.444721,4.308924333,4.386874667,4.342321333,4.308872
7.847146,7.797398,7.877448,7.411575,7.704648,7.628905,7.507913,7.774198,7.358204,6.395225,7.831082,7.956555,7.770808,7.618074,7.943328,7.554263,7.461838,7.712808,7.693842,6.704011
4.78290925,4.81299575,4.7893345,4.9645445,5.07047875,4.77550925,5.056723,5.00675,4.99107425,4.87616225,4.8044105,4.878179,4.81744975,4.790356,4.87826525,4.5233025,4.97696125,4.82807425,4.90531025,4.421705
7.843655,7.69613,7.596991,7.253779,7.293319,7.491453,6.448281,6.611331,7.140651,8.614415,7.727192,7.548989,7.574705,7.242862,7.460369,7.107412,6.23961,6.502165,7.030116,8.511439
4.2839045,4.0078775,4.475945,4.7460855,4.374907,4.1300875,4.477232,4.5462805,4.9782845,4.4082755,4.1149965,3.9934645,4.371328,4.359607,4.407288,4.328356,4.4090845,4.545501,4.708209,4.4501595
2.868567,3.078594,2.9936575,2.9301815,2.8772895,2.8661305,2.902658,2.828117,3.0915755,3.1267595,2.896917,2.9672425,3.023437,2.9856175,2.731986,2.9140685,2.82914,2.926194,2.692023,2.9838915
9.575652,8.813189,9.525637,10.222019,9.302163,9.290267,8.797848,8.523731,8.934648,7.298132,9.503068,8.653536,9.475546,10.251962,9.448656,9.108936,8.613117,8.758013,8.974135,7.130588
2.955533,3.413964,3.050854,4.094385,3.129596,3.320397,3.047028,3.1998,3.304859,2.978045,3.041514,3.82774,3.121736,3.066681,2.76262,2.740207,3.365518,2.892103,2.669928,3.501049
6.95178,6.745728333,6.079838667,6.515642333,6.303414667,8.978195333,9.690162,9.45613,10.34712333,6.067494667,6.936566333,6.613628333,6.028256333,6.651157,6.533447,8.855598,9.569561667,9.442067,10.23362333,5.982973333
3.642477,3.77112,3.8364085,3.8551085,3.8875985,4.43181375,4.727457,5.26673475,4.36464775,4.99597725,3.80200175,3.49815675,3.714942,4.05181475,4.30698425,4.5883125,4.59772475,5.45209775,4.7342645,5.04841975
7.724692,7.546356,7.504026,7.3971525,7.4795555,7.5657605,8.0124855,8.2549875,7.85686,6.3503205,7.75574,7.4991055,7.506758,7.4929365,7.5866355,7.589695,7.870419,8.276083,7.9436175,6.6043765
6.8203835,7.002615,6.8321375,6.7482025,6.724077,6.766638,7.0603,6.8165965,6.657062,6.283468,6.7890255,7.055063,6.9051395,6.7361785,6.9434385,7.141565,7.1008695,6.6407145,6.7249385,6.425641
8.268337,8.680924,8.748368,9.048925,9.008108,8.664339,8.656888,9.041325,9.07422,8.794504,8.192256,8.602356,8.777383,9.107833,9.116001,8.855256,8.606859,9.013553,9.048054,8.855091
6.661858667,6.520303,6.938573333,6.718091667,6.745149333,6.948604333,6.925205,6.472443333,6.271347,5.835914667,6.634372333,6.119411,6.850642333,6.904688333,6.911820333,6.944033,6.895781667,6.557948,6.538267667,5.736527
7.685551,7.729976,7.023775,7.361233,7.553765,7.133949,8.435755,7.621357,8.621924,6.455194,7.687953,7.751279,7.073497,7.535545,7.783978,7.294431,8.405628,7.70361,8.803815,6.22772
8.62016875,8.6937815,9.1412495,9.1759615,8.983838,8.8798625,8.87356075,8.1258325,8.53736825,8.71622875,8.564551,8.7398375,9.1206585,9.08855075,9.0484325,9.01129875,8.76941775,8.09959975,8.478709,8.726986
4.781869333,4.336667667,4.641627167,4.564716667,4.638542,4.390606833,4.424636667,4.1953295,4.362540833,4.398177833,4.647437833,4.275527833,4.714357833,4.6280575,5.0278785,4.502414,4.5175595,4.509966833,4.489585833,4.241862
8.30827225,7.95755725,8.279465,8.25531625,8.26849875,8.09579625,8.6033005,8.46530825,8.382172,7.61939225,8.34265675,7.96855475,8.29001775,8.33829,8.37603175,8.1567175,8.55498325,8.477522,8.3953105,7.623522
7.551397,7.723194,7.851139,7.689533,7.759446,7.680378,7.793748,7.405635,7.213465,7.246669,7.624958,7.761269,7.839783,7.920992,7.894671,7.531004,7.74285,7.421662,7.292851,7.369881
4.595827,4.281637,4.580091,4.248241,4.232665,4.550004,4.827516,4.895626,5.131174,4.86574,4.106257,3.890518,4.341731,4.659865,4.222992,4.530021,4.603671,4.650257,4.738307,4.785021
5.089174,5.309587667,5.399083,5.585666333,5.247048,5.52323,5.330889333,5.577736667,5.821743333,5.901501667,5.132882333,5.282717333,5.24038,5.243551667,5.209421,5.296199,5.236445,5.730728667,5.540399,5.930297333
6.0033695,5.7618265,6.161784,5.9506155,6.0808225,6.072131,6.2726375,5.95247,6.1418955,5.969603,5.8973015,5.880232,5.9573275,6.10159,5.938376,6.242338,6.1666375,5.763025,5.998257,5.788339
7.486988,7.845988,7.70183,7.633283,7.405244,7.952808,7.469732,8.41936,7.504283,9.133334,7.584019,7.427649,7.718637,7.87526,7.70042,7.653271,7.502061,8.335647,7.57074,9.04349
4.597226,4.632372,4.493265,5.148828,4.268874,4.893839,4.337075,4.824519,4.527785,4.412068,4.859234,4.646104,4.504796,5.075347,4.567099,4.880598,4.567441,4.713628,4.229404,4.74334
7.929622,7.570378,8.701287,8.568766,8.445046,8.801887,9.580961,8.709661,9.089002,8.92172,7.874978,7.460147,8.800598,8.62947,8.664977,9.15551,9.367583,8.68495,9.121499,8.957392
4.152677,4.001337,4.276703,4.440565,4.082806,4.110842,3.920909,3.924321,4.058471,4.766158,4.005953,4.592752,4.101888,4.135306,3.938968,4.343442,4.047529,3.932967,3.420446,4.206103
2.8848285,2.9192065,2.81430125,2.8538785,2.8753985,2.924167,2.8877885,2.87023475,3.02866925,2.80087325,2.88784575,3.01048825,2.8265945,2.82891475,2.772331,2.7838125,2.855452,2.82116275,2.67246875,2.91453125
4.4411744,4.5240784,4.2811138,4.37905,4.5836116,4.2883706,4.2424342,4.4573816,4.4739652,4.4137272,4.5499942,4.6998374,4.5087192,4.4224514,4.6021176,4.6410902,4.3026148,4.4099424,4.5103742,4.5311602
6.255936,6.424126,6.444575,6.628579,6.337347,5.987114,4.802262,4.85523,5.426449,4.801383,6.083683,6.098216,6.609739,6.772909,6.591774,5.771643,5.270385,5.06262,5.772892,5.098225
5.637409,5.5839425,5.038846,5.520202,5.1859675,4.876904,5.0408655,5.209622,5.192265,5.000934,5.4535255,5.552975,4.818513,5.2288355,5.3140765,5.135753,5.051694,5.129369,4.72655,5.072772
3.491812,3.687504,3.759823,4.084243,3.712332,3.800524,3.668452,3.767333,3.26366,3.800524,3.698085,4.11829,3.589275,3.335723,3.485808,3.482677,3.483801,3.54209,3.36943,3.076309
6.085558333,5.763785,5.836797667,5.717256333,6.147145667,5.885022333,6.347695667,6.587121667,6.766679333,5.329756667,6.125796667,5.880345,5.971700333,5.805952333,6.146166667,6.116308333,6.353319333,6.602741333,6.922750667,5.325163667
6.167695,5.7158,5.024321,5.443505,5.5955075,5.345355,5.395973,5.9840095,5.1578455,4.466961,5.862489,5.7133025,4.897768,5.496303,5.817317,4.903656,5.235007,5.9600595,5.467204,4.308168
5.877036,6.291717,6.460721,6.208513,5.967669,6.357797,6.161204,6.163329,6.257198,6.649437,6.213866,6.204088,6.268761,6.338145,5.988883,6.132504,6.236946,5.970172,6.376058,6.601169
7.053204,7.001824,7.047684,6.904596,7.030178,6.944663,7.304181,6.689067,7.117974,6.936727,7.029279,7.16689,7.116239,7.114186,7.069585,7.335896,7.181875,7.013698,7.17477,6.814507
5.206088,5.387863,5.382658,5.347299,5.358131,5.49228,5.411918,5.447011,5.505525,5.732042,4.998638,5.161628,5.451504,5.195179,5.264507,5.173166,5.274167,5.338435,5.223715,5.736372
4.6733775,4.67159175,4.672652,5.02135575,4.82127425,4.77458325,5.12580125,4.933513,4.6750815,4.57423125,4.579472,4.5079605,4.7491835,4.8223265,4.7547655,4.74964575,4.96809175,4.7446905,4.60997725,4.22495475
3.82733275,3.98711175,4.020623,3.66268525,3.99577975,3.9143735,4.2727685,3.69754775,3.72893625,3.917524,3.88527225,3.88783625,3.9468615,3.95205725,3.95167775,3.44791625,4.2095895,3.51217325,3.48074,3.652352
3.7743875,3.5064235,3.707755,3.833903,3.6659735,3.557776,3.5521315,3.7216785,3.566873,3.9162325,3.5462505,3.483278,3.6681025,3.8665365,3.435116,3.759357,3.520843,3.63006,3.381956,3.9578185
3.460748,3.396504,3.599226,3.43197,3.167582,3.731695,3.536283,3.402745,2.99942,3.325646,3.315978,3.170084,3.660672,3.425976,3.441654,3.623508,3.495545,3.269746,3.381092,3.427038
4.9104205,4.7891685,4.8541325,4.9246875,5.037752,5.166922,5.0164165,4.510355,4.9043505,5.1273815,4.8691725,4.81529,4.611584,4.8400585,4.864912,4.931958,4.7356565,4.6984095,4.52724,4.814361
4.8079785,5.135087,4.8576315,4.8868905,5.022952,5.1905325,5.3441295,5.2249185,4.764265,5.4018855,4.939966,5.151342,4.705512,4.7682915,4.520258,5.262074,5.2683695,5.313115,4.910852,5.1941905
6.6540005,6.217142,6.459809,6.599116,6.546989,7.134819,7.2884655,6.7864165,6.437122,5.425085,6.6795695,6.0371425,6.4539225,6.7454575,6.80639,7.0068165,7.192695,6.876658,6.715272,5.4279015
10.776569,10.610801,10.830613,10.84784,10.730083,10.515533,10.538482,10.797524,10.240825,8.887053,10.697825,10.569726,10.842941,10.705647,10.83591,10.5696,10.491245,10.940944,10.201706,9.127434
5.9242015,5.342593,6.021383,5.530597,5.9269655,5.7012015,5.18108,5.9005,5.797237,5.005531,5.794081,5.181699,5.8909275,5.6162085,6.049703,5.762451,4.9213025,5.9885065,5.9296095,5.1689395
4.0376512,4.0805432,4.1303286,3.9465568,3.998838,4.1012896,4.0965336,4.294712,4.4039914,4.2701708,4.0031554,3.914638,4.244624,4.013403,3.8787896,3.8556714,3.9874432,4.3983528,4.3779558,4.2904864
6.742566714,6.493053571,6.021068714,5.797955286,6.259931143,6.349946857,6.714750714,6.471622857,6.398430143,5.286471,6.685959286,6.279886571,6.010923714,6.059258714,6.444935571,6.332745857,6.705010429,6.438672714,6.448361,5.237182
8.7243405,8.5516285,9.3154245,8.909275,8.46312225,8.0495675,8.08641675,7.95358,7.481321,8.5823735,8.60655475,8.410313,9.17009875,8.910734,8.606604,8.07515575,8.04320225,7.97899725,7.51823725,8.50408725
5.688296,6.38656,6.655627,5.944369,6.615041,6.156116,6.338699,6.27211,5.349806,6.404925,5.776416,5.909085,6.577068,6.191065,6.79843,6.141939,5.992061,6.266806,5.377827,6.216171
8.5643905,8.365385,8.8672605,8.87984,8.726521,8.2375425,8.5849325,8.251854,9.0472355,8.652281,8.5915535,8.292246,9.018113,8.9836335,8.944991,8.4491445,8.638096,8.3767655,9.223886,8.9225935
6.578242333,6.846545667,6.888294667,6.242363333,6.659085333,6.428607,5.872864,6.11098,5.767468,6.611455,6.532983,6.720155333,6.916721333,6.412126,6.656653667,6.323375333,5.89174,6.137561333,5.891768,6.474101667
5.098166333,5.353347667,4.595625333,4.710896,4.75428,5.324635,5.514501,5.326777333,4.957167,5.198141667,4.933037333,4.883446333,4.554743333,4.656893667,4.844318667,5.294762667,5.441616,5.329992,4.79971,5.111888
4.6163,4.817163333,4.553737,4.662652667,4.550886333,4.557749333,4.72391,5.018426667,4.965643,4.611769333,4.578170333,4.558521667,4.592989333,4.774778333,4.556639,4.586667,4.549012667,4.777657333,5.065902,4.784246
5.664535,5.393318,5.4808185,5.380437,5.5217205,5.8187065,5.288291,5.3776145,5.9081905,5.3126445,5.627564,5.257611,5.340318,5.296929,5.7434435,5.9566065,4.983796,5.3614525,5.5540815,5.241713
7.08185,6.973996,7.134603,7.210794,7.074606,7.037923,6.743412,8.183239,6.85264,5.972041,7.113486,7.088747,7.160513,7.093559,7.019672,7.080005,6.611924,8.23939,6.96307,5.642832
3.552738,3.77617525,3.6868545,3.82419675,3.98238225,3.70343025,3.95955475,3.897724,4.074742,3.983932,3.72835525,3.9529155,3.56692825,3.735509,3.92662675,3.61986675,3.8977945,3.9810845,4.0728355,4.08395175
3.313632,3.253023,3.203045,3.347591,3.292004,3.463316,3.150996,3.049726,3.482778,3.318024,3.338108,3.479073,3.770422,3.052763,2.999495,3.384298,3.357194,3.093487,3.307439,3.415073
6.694137,6.165894,7.768707,6.893011,6.623933,6.350233,6.720792,6.789106,6.940553,7.426666,6.659744,6.200997,7.56675,6.997511,6.582804,6.131363,6.994415,6.782181,6.967295,7.082762
7.647412,7.737272,8.239188,10.50054,8.226747,7.789699,8.305988,7.60797,9.480569,8.54135,7.551971,7.754781,8.302392,10.640933,8.447087,7.884912,8.350517,7.807411,9.525942,8.470952
9.750149,9.1244285,9.5189425,9.34084,9.570044,9.263116,9.1758095,8.6593935,8.957408,9.0991635,9.7039845,8.8630265,9.386012,9.372335,9.5399225,9.3002715,9.076173,8.6468015,9.044571,9.053974
4.240610667,4.623783667,4.519182333,4.543566,4.388939667,4.458082667,4.741232333,4.653869667,4.43791,4.714788333,4.379515,4.258797,4.434802,4.697902667,4.397219,4.609955,4.930754,4.582713,4.521856667,4.994091
4.692723,4.770294667,4.882528667,5.051692333,4.973902333,4.758894,4.727649,4.958672333,4.852866,5.214147333,4.727439667,5.118177333,4.980103,4.85939,4.550123,5.109378,4.696366333,4.882247,4.644412,5.173679333
10.408813,10.831049,11.656236,11.341452,11.1847,9.236034,8.382382,7.954318,3.263589,6.968142,10.384214,11.027664,11.650577,11.396701,11.325198,9.569885,8.307328,8.097112,3.489376,6.923106
6.484103,6.569624,6.68631,6.5731825,6.760043,6.1610435,6.1655695,5.9911145,6.49294,5.9562425,6.5411965,6.4771575,6.5445225,6.4952425,6.625891,6.509317,6.218891,5.9291905,6.2060855,6.0056405
4.89528425,4.837842,4.9890645,4.7599335,4.77913,5.04960175,5.23560175,5.04136075,4.84574375,4.55446925,4.895727,4.76073375,4.797705,4.78079375,4.900349,4.88464425,5.110378,5.0244915,4.79403,4.62798575
5.906159667,5.887072333,6.353507,6.562381,6.153210333,6.229265667,6.250749667,6.444016,6.564909,6.686911667,5.714697,5.940468667,6.297119667,6.420668333,6.294290333,6.293210333,6.301108333,6.357463333,6.522943333,6.711795667
4.8547475,4.8109335,4.681102,4.812715,4.8978565,4.8261375,4.3090365,4.535715,4.2389275,3.850761,4.9277865,4.858063,4.894572,4.9045365,4.961907,4.961975,4.351813,4.67349,4.5843075,3.9911675
3.851965,4.151899,3.8655925,3.907234,4.0007755,3.985454,4.077292,3.89096,4.12927,4.307053,3.9415815,4.143402,4.11106,3.900004,3.641755,3.870337,3.9651865,3.8137025,4.072958,4.1801595
6.9063075,6.9226735,6.6649035,6.4409745,7.05751,7.054923,7.4582485,6.9898735,6.0574285,6.258669,6.936856,6.5944755,6.6182525,6.5957925,7.0436415,6.927557,7.3041805,7.037853,6.244264,6.2224895
8.979133,8.701728,9.012795,8.503754,9.26575,8.215956,8.776859,9.12461,7.953516,8.258837,9.016847,8.663279,9.051504,8.515253,9.488683,8.455229,8.72265,9.210725,8.137341,8.240692
4.8060728,4.2828436,4.8952032,4.775395,4.8653046,4.9345734,4.9322616,4.7692962,4.6639968,4.6163422,4.8221672,4.4938322,4.9419438,4.8630666,4.920344,5.0760746,4.8784064,4.81944,4.7780066,4.6030596
7.242709,6.686521,6.4396905,7.186447,6.74499,7.6378375,7.265512,7.17803,7.3699405,7.607288,7.078489,6.4900875,6.4546695,7.2589585,6.9439885,7.380115,7.119132,7.2015545,7.322247,7.3163225
2.6078885,2.714367,2.748491,2.7431885,2.6830255,2.784279,2.875327,2.4994125,2.681344,3.0129795,2.88272,2.874448,2.852828,2.937083,2.66211,2.8659485,2.9671905,2.6568625,2.6577615,2.866471
7.4764775,7.11817,7.5695365,7.8042985,7.459037,7.999948,7.853794,8.456148,8.566311,7.6131545,7.4438305,7.5737805,7.6652335,7.708308,7.4260935,8.3629255,7.8331425,8.7731945,8.376309,7.5517375
7.712788,7.428304,7.682994,7.829168,7.579715,7.31177,7.437215,7.444482,7.550747,7.783275,7.612482,7.466852,7.71106,7.883996,7.742396,7.548316,7.537144,7.669293,7.699483,8.029089
2.337255,2.516528,2.412006,2.452645,2.394902,2.732838,2.422264,2.29771,2.226916,2.33718,2.352867,2.543333,2.175496,2.360522,2.492847,2.168992,2.230223,2.136696,2.324196,2.361321
4.113378,4.0882355,4.421682,4.167758,4.138069,4.235112,4.26433,4.1397095,4.128072,4.370793,4.11917,4.257021,4.3475075,4.200613,4.115647,4.0823725,4.142412,4.0622025,4.0022445,4.496383
2.611041,2.672272,2.58894,3.009748,2.684797,2.67861,2.497156,2.818668,2.99861,2.600356,2.675444,2.67368,2.505114,2.699586,2.277417,2.762469,2.660609,2.610283,2.509669,2.635448
5.956623,6.241481,5.597819,6.025093,5.943351,6.05684,5.92572,6.523683,6.95712,6.921828,6.202936,6.14644,6.142692,6.21698,6.123418,6.606955,6.14024,6.817636,7.376307,7.043988
2.62972,2.776806,2.234065,2.502538,2.57742,2.458692,2.648803,2.43163,2.416151,2.936845,2.490034,2.781155,2.708658,2.47666,2.445012,3.07382,2.417451,2.475753,2.404201,3.838026
7.8358885,8.5042515,7.7525675,8.1309895,7.9324355,7.957013,8.058061,8.268888,8.124054,7.4425875,7.802008,8.532586,7.812779,8.0166375,8.19599,8.06324,8.0645985,8.316515,8.24241,7.6387415
3.8722805,4.59788175,4.39508325,4.25540525,4.26313675,4.160874,4.627639,4.73735125,4.6013585,4.69347575,3.8910715,4.57928075,4.472694,4.2386665,4.611623,4.09122325,4.636466,4.779845,4.6281485,4.668255
2.544567,2.484566,2.354011,2.543333,2.236476,2.488989,2.498813,2.476761,2.372406,2.660609,2.55417,2.867029,2.704704,2.731709,3.014545,2.668923,2.499295,2.426337,2.428051,2.612341
5.7005325,6.033026,6.11414,6.1934345,6.114963,6.5960465,6.6736645,6.917719,6.700714,6.1524925,5.8747895,6.0134145,6.259241,6.184121,6.3337305,6.8963435,6.6295885,7.024586,6.86103,6.603105
8.672275,8.381011,8.179414,7.513957,8.435282,8.474689,8.215442,7.396133,6.840182,5.964812,8.663783,8.234313,7.944295,7.234481,8.524944,7.697744,8.207447,7.454896,7.126955,6.375177
5.971004,6.347253,6.251357,6.4359095,6.319253,5.846044,5.7942175,5.465688,6.1051815,5.455381,5.968719,6.2829095,6.298332,6.706252,6.4254855,5.837062,5.766889,5.449448,6.2720975,5.6067285
2.6192275,2.816233,2.710961,2.703197,2.966869,2.8390105,2.610117,2.6662625,2.6507895,2.7469435,2.5011465,2.9518245,2.777976,2.495914,2.435407,2.675714,2.621325,2.378774,2.639407,2.782124
7.104504333,6.701030333,6.977507,6.815500667,7.020521333,7.071949667,7.308109333,7.021729667,6.887068,7.062464,7.096205667,6.50489,6.957853667,6.873221,6.848191667,6.875882333,7.385216,7.036539333,6.846035,7.060389333
2.280162,2.358626,2.450556,2.406697,2.362843,2.413099,2.392027,2.457717,2.183691,2.259298,2.354055,2.622229,2.53991,2.292799,2.582855,2.563813,2.292799,2.579572,2.460234,2.525831
5.402781667,5.356075,5.74079,5.480698333,5.471476333,5.653056333,5.738641667,5.850123667,5.311588333,5.083153,5.428693,5.125707,5.530977,5.484583333,5.748588,5.645384,5.635015667,5.757994667,5.260785,4.954856333
3.753373,3.574008,3.532969,3.995099,3.716059,3.542348,3.501242,3.542679,3.67735,3.649865,3.165144,3.348353,3.506911,3.177748,3.193951,3.370004,3.417232,3.01999,3.310641,3.203585
4.081522667,3.993423,4.155955333,3.971807667,3.720973,4.098356333,4.267361333,4.153196,4.202570667,4.071408667,3.955081,3.970638,3.950968333,3.944773,3.780546667,3.960926,4.192218333,3.835458667,4.121851667,4.25434
7.163231,6.975966,7.39984,7.464923,7.182434,7.477117,7.363993,8.082394,8.083754,7.825735,7.138428,6.747421,7.336766,7.4825,7.519345,7.559339,7.299387,8.27414,8.020656,7.910982
2.9442795,3.0150685,2.9563905,3.2304045,3.112033,3.0648475,3.116497,3.174604,3.0805665,3.4505945,3.039916,3.1349425,3.0137915,2.9380835,2.9995605,2.873681,3.060885,3.1194995,3.0269635,3.228449
5.905362,5.941298,6.135715,6.1797295,5.873917,5.9290475,6.302718,6.1431025,6.2637175,6.443658,5.7363685,5.6647605,6.2408855,6.4742255,6.5108515,6.2167245,6.2227305,6.205801,6.6906875,6.5712975
7.832549,7.477306,8.200095,8.359316,8.241543,8.343274,8.466026,8.216715,8.328156,8.282907,7.788025,6.997829,8.177842,8.387972,8.427237,8.427733,8.291081,8.399406,8.528912,8.42055
5.922505667,5.664309,5.938325667,6.166824333,5.867178333,5.912817667,5.638248333,5.649697,5.411724,5.905526,5.957077333,6.154854,5.981544333,6.138419667,5.731432667,6.121251667,5.904340333,5.951908,5.492976333,5.875934667
2.733812,2.746328,2.73562,3.226152,3.21907,2.98466,2.811055,2.633862,3.016471,3.052428,2.790757,2.980947,3.179081,2.763756,2.519651,2.410134,2.950432,2.546782,2.724665,3.062044
